datetime,date,name,gain,rank,p
2022-12-15T22:52:08.631588,2022-12-15,Jaroslav Bašta,4.0,7.0,0.9745
2022-12-15T22:52:08.631588,2022-12-15,Jaroslav Bašta,4.0,8.0,0.9965
2022-12-15T22:52:08.631588,2022-12-15,Jaroslav Bašta,4.0,9.0,1.0
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,1.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,2.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,3.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,4.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,5.0,0.0003
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,6.0,0.0119
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,7.0,0.1185
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,8.0,0.7134
2022-12-15T22:52:08.631588,2022-12-15,Tomáš Zima,1.0,9.0,1.0
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,1.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,2.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,3.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,4.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,5.0,0.0
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,6.0,0.001
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,7.0,0.0234
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,8.0,0.3103
2022-12-15T22:52:08.631588,2022-12-15,Karel Diviš,0.5,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,1.0,0.4295
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,2.0,0.8202
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,3.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,4.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,5.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,6.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,7.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,8.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Petr Pavel,28.5,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,1.0,0.4996
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,2.0,0.9122
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,3.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,4.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,5.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,6.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,7.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,8.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Andrej Babiš,29.0,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,1.0,0.0709
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,2.0,0.2676
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,3.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,4.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,5.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,6.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,7.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,8.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Danuše Nerudová,25.0,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,1.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,2.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,3.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,4.0,0.1354
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,5.0,0.3907
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,6.0,0.6791
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,7.0,0.9466
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,8.0,0.988
2022-12-26T09:42:09.236660,2022-12-26,Josef Středula,3.5,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,1.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,2.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,3.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,4.0,0.1329
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,5.0,0.3981
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,6.0,0.6834
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,7.0,0.9506
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,8.0,0.9874
2022-12-26T09:42:09.236660,2022-12-26,Marek Hilšer,3.5,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,1.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,2.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,3.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,4.0,0.5964
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,5.0,0.8032
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,6.0,0.9297
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,7.0,0.9944
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,8.0,0.9989
2022-12-26T09:42:09.236660,2022-12-26,Pavel Fischer,5.0,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,1.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,2.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,3.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,4.0,0.1353
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,5.0,0.4071
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,6.0,0.6897
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,7.0,0.9554
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,8.0,0.9878
2022-12-26T09:42:09.236660,2022-12-26,Jaroslav Bašta,3.5,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,1.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,2.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,3.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,4.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,5.0,0.0004
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,6.0,0.0094
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,7.0,0.075
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,8.0,0.5237
2022-12-26T09:42:09.236660,2022-12-26,Tomáš Zima,1.0,9.0,1.0
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,1.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,2.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,3.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,4.0,0.0
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,5.0,0.0005
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,6.0,0.0087
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,7.0,0.078
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,8.0,0.5142
2022-12-26T09:42:09.236660,2022-12-26,Karel Diviš,1.0,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,1.0,0.6473
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,2.0,0.9494
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,3.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,4.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,5.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,6.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,7.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,8.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Petr Pavel,29.0,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,1.0,0.3306
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,2.0,0.9251
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,3.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,4.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,5.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,6.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,7.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,8.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Andrej Babiš,27.5,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,1.0,0.0221
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,2.0,0.1255
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,3.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,4.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,5.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,6.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,7.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,8.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Danuše Nerudová,23.0,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,1.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,2.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,3.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,4.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,5.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,6.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,7.0,0.0001
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,8.0,0.0718
